Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
218	MsoaiN_1_F_Primer_3_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	Primer_3_R
179	MsoaiN_1_F_QST-D1L_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	QST-D1L_R
182	MsoaiN_1_F_QST-D4L_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	QST-D4L_R
186	MsoaiN_1_F_DENV.3_P.QRA_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	DENV.3_P.QRA_R
199	MsoaiN_1_F_DortPfdaqoDV_2_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	DortPfdaqoDV_2_R
183	MsoaiN_1_F_Pan-DENV_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	Pan-DENV_R
213	MsoaiN_1_F_Dengue-2_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	Dengue-2_R
197	MsoaiN_1_F_R2_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	R2_R
156	MsoaiN_1_F_D1–4_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	D1–4_R
180	MsoaiN_1_F_Smnfgsodv_6_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	Smnfgsodv_6_R
217	MsoaiN_1_F_Den1_R10735_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R10735_R
197	MsoaiN_1_F_DV.L1_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	DV.L1_R
186	MsoaiN_1_F_Fragment_B_R	MsoaiN_1_F	GCF_000865065.1_ViralProj15599_genomic	Fragment_B_R
243	MsoaiN_1_F_1G4P217_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	1G4P217_R
717	MsoaiN_1_F_DENV1_11_RIGHT_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_11_RIGHT_R
746	MsoaiN_1_F_DENV2_13_RIGHT_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_13_RIGHT_R
484	MsoaiN_1_F_DENV2_37_RIGHT_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_37_RIGHT_R
240	MsoaiN_1_F_DENV3_1_RIGHT_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_1_RIGHT_R
566	MsoaiN_1_F_DENV4_12_RIGHT_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_12_RIGHT_R
737	MsoaiN_1_F_DENV4_26_RIGHT_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_26_RIGHT_R
547	MsoaiN_1_F_DENV4_RN_R1_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_RN_R1_R
426	MsoaiN_1_F_P1_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	P1_R
714	MsoaiN_1_F_RSS24_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	RSS24_R
963	MsoaiN_1_F_D2-2691_RV_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	D2-2691_RV_R
704	MsoaiN_1_F_Primer_4_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	Primer_4_R
218	MsoaiN_1_F_DEN-4_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_R
294	MsoaiN_1_F_DEN-3_Reverse_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	DEN-3_Reverse_R
520	MsoaiN_1_F_b2_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	b2_R
199	MsoaiN_1_F_Reverse_R	MsoaiN_1_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
270	MsoaiN_1_F_DENV1_33_RIGHT_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_33_RIGHT_R
197	MsoaiN_1_F_DENV3_26_RIGHT_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_26_RIGHT_R
395	MsoaiN_1_F_DENV4_10_RIGHT_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_10_RIGHT_R
463	MsoaiN_1_F_DENV4_28_RIGHT_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_28_RIGHT_R
627	MsoaiN_1_F_DENV4_32_RIGHT_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_32_RIGHT_R
336	MsoaiN_1_F_DENV-4_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV-4_R
828	MsoaiN_1_F_DEN-2_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
221	MsoaiN_1_F_DENV2C_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	DENV2C_R
985	MsoaiN_1_F_Dciam3n(eodviiioDis_4_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	Dciam3n(eodviiioDis_4_R
273	MsoaiN_1_F_CYD2_R	MsoaiN_1_F	GCF_000871845.1_ViralProj20183_genomic	CYD2_R
601	DENV1_1_LEFT_F_D2_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
231	DENV1_1_LEFT_F_MsoaiN_2_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	MsoaiN_2_R
445	DENV1_1_LEFT_F_DENV1_1_RIGHT_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_1_RIGHT_R
754	DENV1_1_LEFT_F_DENV1_2_RIGHT_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_2_RIGHT_R
445	DENV1_1_LEFT_F_DENV2_1_RIGHT_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_1_RIGHT_R
739	DENV1_1_LEFT_F_DENV2_2_RIGHT_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_2_RIGHT_R
677	DENV1_1_LEFT_F_DENV3_2_RIGHT_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_2_RIGHT_R
983	DENV1_1_LEFT_F_DENV3_3_RIGHT_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_3_RIGHT_R
948	DENV1_1_LEFT_F_DENV4_27_RIGHT_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_27_RIGHT_R
291	DENV1_1_LEFT_F_D1_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
501	DENV1_1_LEFT_F_D3_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
758	DENV1_1_LEFT_F_D4_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
752	DENV1_1_LEFT_F_DencomR2_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DencomR2_R
264	DENV1_1_LEFT_F_GRP78_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	GRP78_R
160	DENV1_1_LEFT_F_DENV4_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_R
344	DENV1_1_LEFT_F_P2_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	P2_R
993	DENV1_1_LEFT_F_RSS12_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	RSS12_R
258	DENV1_1_LEFT_F_DEN-4-reverse_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-4-reverse_R
908	DENV1_1_LEFT_F_D2-C_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D2-C_R
833	DENV1_1_LEFT_F_DENV-3_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV-3_R
581	DENV1_1_LEFT_F_DEN-1_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1_R
291	DENV1_1_LEFT_F_TM_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	TM_R
583	DENV1_1_LEFT_F_TS1.2013TH_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	TS1.2013TH_R
895	DENV1_1_LEFT_F_Cebeof_3_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Cebeof_3_R
168	DENV1_1_LEFT_F_DEN-3_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-3_R
239	DENV1_1_LEFT_F_DEN-2_Reverse_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-2_Reverse_R
598	DENV1_1_LEFT_F_8_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	8_R
459	DENV1_1_LEFT_F_DEN4_reverse_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_reverse_R
489	DENV1_1_LEFT_F_TS4_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	TS4_R
310	DENV1_1_LEFT_F_D1-TS1_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D1-TS1_R
535	DENV1_1_LEFT_F_NS2A-minus_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	NS2A-minus_R
269	DENV1_1_LEFT_F_Reverse_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Reverse_R
152	DENV1_1_LEFT_F_CYD4_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	CYD4_R
672	DENV1_1_LEFT_F_7_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	7_R
249	DENV1_1_LEFT_F_DEN2-5C_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN2-5C_R
582	DENV1_1_LEFT_F_TS1_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	TS1_R
956	DENV1_1_LEFT_F_DEN-4_C_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-4_C_R
485	DENV1_1_LEFT_F_Den-4_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den-4_R
309	DENV1_1_LEFT_F_rTS1_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	rTS1_R
357	DENV1_1_LEFT_F_rTS4_R	DENV1_1_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	rTS4_R
155	DENV1_1_LEFT_F_DENV3_25_RIGHT_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_25_RIGHT_R
474	DENV1_1_LEFT_F_DENV4_1_RIGHT_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_1_RIGHT_R
935	DENV1_1_LEFT_F_DENV3_SP4_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_SP4_R
494	DENV1_1_LEFT_F_DENV2_RN_R2_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_RN_R2_R
754	DENV1_1_LEFT_F_DEN-1-reverse_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1-reverse_R
241	DENV1_1_LEFT_F_D4-C_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D4-C_R
873	DENV1_1_LEFT_F_DENV-4_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV-4_R
913	DENV1_1_LEFT_F_4_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	4_R
682	DENV1_1_LEFT_F_Dciam3n(eodviiioDis_4_R	DENV1_1_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Dciam3n(eodviiioDis_4_R
384	DENV1_1_LEFT_F_1G4P217_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	1G4P217_R
334	DENV1_1_LEFT_F_DENV1_3_RIGHT_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_3_RIGHT_R
858	DENV1_1_LEFT_F_DENV1_11_RIGHT_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_11_RIGHT_R
895	DENV1_1_LEFT_F_DENV1_31_RIGHT_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_31_RIGHT_R
887	DENV1_1_LEFT_F_DENV2_13_RIGHT_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_13_RIGHT_R
625	DENV1_1_LEFT_F_DENV2_37_RIGHT_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_37_RIGHT_R
381	DENV1_1_LEFT_F_DENV3_1_RIGHT_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_1_RIGHT_R
688	DENV1_1_LEFT_F_DENV4_RN_R1_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_RN_R1_R
606	DENV1_1_LEFT_F_GAPDH_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	GAPDH_R
184	DENV1_1_LEFT_F_DodvRipaposdibutTaas_8_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DodvRipaposdibutTaas_8_R
567	DENV1_1_LEFT_F_P1_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	P1_R
845	DENV1_1_LEFT_F_Primer_4_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Primer_4_R
359	DENV1_1_LEFT_F_DEN-4_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_R
435	DENV1_1_LEFT_F_DEN-3_Reverse_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DEN-3_Reverse_R
661	DENV1_1_LEFT_F_b2_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	b2_R
387	DENV1_1_LEFT_F_TS3_R	DENV1_1_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	TS3_R
938	DENV1_1_LEFT_F_DENV1_23_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_23_RIGHT_R
265	DENV1_1_LEFT_F_DENV1_24_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_24_RIGHT_R
413	DENV1_1_LEFT_F_DENV1_33_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_33_RIGHT_R
340	DENV1_1_LEFT_F_DENV3_26_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_26_RIGHT_R
538	DENV1_1_LEFT_F_DENV4_10_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_10_RIGHT_R
230	DENV1_1_LEFT_F_DENV4_21_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_21_RIGHT_R
606	DENV1_1_LEFT_F_DENV4_28_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_28_RIGHT_R
770	DENV1_1_LEFT_F_DENV4_32_RIGHT_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_32_RIGHT_R
971	DENV1_1_LEFT_F_DEN-2_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DEN-2_R
364	DENV1_1_LEFT_F_DENV2C_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2C_R
219	DENV1_1_LEFT_F_TS2_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	TS2_R
416	DENV1_1_LEFT_F_CYD2_R	DENV1_1_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	CYD2_R
215	DENV1_2_LEFT_F_D2_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
368	DENV1_2_LEFT_F_DENV1_2_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_2_RIGHT_R
674	DENV1_2_LEFT_F_DENV1_3_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_3_RIGHT_R
989	DENV1_2_LEFT_F_DENV1_4_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_4_RIGHT_R
626	DENV1_2_LEFT_F_DENV2_3_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_3_RIGHT_R
721	DENV1_2_LEFT_F_DENV2_8_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_8_RIGHT_R
291	DENV1_2_LEFT_F_DENV3_2_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_2_RIGHT_R
597	DENV1_2_LEFT_F_DENV3_3_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_3_RIGHT_R
562	DENV1_2_LEFT_F_DENV4_27_RIGHT_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_27_RIGHT_R
389	DENV1_2_LEFT_F_D3_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
372	DENV1_2_LEFT_F_D4_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D4_R
366	DENV1_2_LEFT_F_DencomR2_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DencomR2_R
607	DENV1_2_LEFT_F_RSS12_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	RSS12_R
922	DENV1_2_LEFT_F_D3R1340_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D3R1340_R
522	DENV1_2_LEFT_F_D2-C_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D2-C_R
447	DENV1_2_LEFT_F_DENV-3_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV-3_R
195	DENV1_2_LEFT_F_DEN-1_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1_R
197	DENV1_2_LEFT_F_TS1.2013TH_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	TS1.2013TH_R
509	DENV1_2_LEFT_F_Cebeof_3_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Cebeof_3_R
212	DENV1_2_LEFT_F_8_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	8_R
286	DENV1_2_LEFT_F_7_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	7_R
196	DENV1_2_LEFT_F_TS1_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	TS1_R
570	DENV1_2_LEFT_F_DEN-4_C_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-4_C_R
713	DENV1_2_LEFT_F_DatodvboRhma_2_R	DENV1_2_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DatodvboRhma_2_R
801	DENV1_2_LEFT_F_1G5P30_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	1G5P30_R
512	DENV1_2_LEFT_F_DENV1_26_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_26_RIGHT_R
266	DENV1_2_LEFT_F_DENV2_15_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_15_RIGHT_R
401	DENV1_2_LEFT_F_DENV2_35_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_35_RIGHT_R
949	DENV1_2_LEFT_F_DENV2_37_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_37_RIGHT_R
280	DENV1_2_LEFT_F_DENV3_13_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_13_RIGHT_R
679	DENV1_2_LEFT_F_DENV3_33_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_33_RIGHT_R
909	DENV1_2_LEFT_F_DENV3_34_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_34_RIGHT_R
890	DENV1_2_LEFT_F_DENV4_34_RIGHT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_34_RIGHT_R
442	DENV1_2_LEFT_F_DENV1_SP4_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_SP4_R
623	DENV1_2_LEFT_F_DENV2_SP4_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_SP4_R
799	DENV1_2_LEFT_F_DENV4_SP4_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_SP4_R
895	DENV1_2_LEFT_F_Smnfgsodv_7_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Smnfgsodv_7_R
571	DENV1_2_LEFT_F_DodvRipaposdibutTaas_2_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DodvRipaposdibutTaas_2_R
619	DENV1_2_LEFT_F_DodvRipaposdibutTaas_4_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DodvRipaposdibutTaas_4_R
768	DENV1_2_LEFT_F_NS3-2-I_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	NS3-2-I_R
983	DENV1_2_LEFT_F_Den_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den_R
676	DENV1_2_LEFT_F_P5_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	P5_R
629	DENV1_2_LEFT_F_D1C_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D1C_R
440	DENV1_2_LEFT_F_S07100620_RT_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	S07100620_RT_R
531	DENV1_2_LEFT_F_DENV-2_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV-2_R
193	DENV1_2_LEFT_F_DENV-4_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV-4_R
531	DENV1_2_LEFT_F_Actin_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Actin_R
571	DENV1_2_LEFT_F_Pohggtaitpbopwadhf_2_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Pohggtaitpbopwadhf_2_R
595	DENV1_2_LEFT_F_Pohggtaitpbopwadhf_6_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Pohggtaitpbopwadhf_6_R
193	DENV1_2_LEFT_F_Pohggtaitpbopwadhf_8_R	DENV1_2_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Pohggtaitpbopwadhf_8_R
922	DENV1_2_LEFT_F_DENV1_5_RIGHT_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_5_RIGHT_R
789	DENV1_2_LEFT_F_DENV2_5_RIGHT_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_5_RIGHT_R
547	DENV1_2_LEFT_F_DENV3_4_RIGHT_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_4_RIGHT_R
848	DENV1_2_LEFT_F_DENV3_5_RIGHT_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_5_RIGHT_R
981	DENV1_2_LEFT_F_Den3-1752_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den3-1752_R
887	DENV1_2_LEFT_F_DENV4_RN_R2_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_RN_R2_R
387	DENV1_2_LEFT_F_D-L_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	D-L_R
369	DENV1_2_LEFT_F_REV382-400_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	REV382-400_R
855	DENV1_2_LEFT_F_DNM2_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DNM2_R
917	DENV1_2_LEFT_F_P2_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	P2_R
751	DENV1_2_LEFT_F_DEN3_CC_1_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_1_R
968	DENV1_2_LEFT_F_D3R1758_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	D3R1758_R
752	DENV1_2_LEFT_F_DEN-2_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DEN-2_R
682	DENV1_2_LEFT_F_1453-1471_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	1453-1471_R
996	DENV1_2_LEFT_F_RSS7_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	RSS7_R
272	DENV1_2_LEFT_F_6_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	6_R
787	DENV1_2_LEFT_F_1537-1557_R	DENV1_2_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	1537-1557_R
550	DENV1_2_LEFT_F_DENV1_23_RIGHT_R	DENV1_2_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_23_RIGHT_R
827	DENV1_2_LEFT_F_DENV3_6_RIGHT_R	DENV1_2_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_6_RIGHT_R
218	DENV1_2_LEFT_F_DENV4_28_RIGHT_R	DENV1_2_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_28_RIGHT_R
320	DENV1_2_LEFT_F_D1_R	DENV1_2_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	D1_R
740	DENV1_2_LEFT_F_Dciam3n(eodviiioDis_4_R	DENV1_2_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Dciam3n(eodviiioDis_4_R
825	DENV1_3_LEFT_F_D2_R	DENV1_3_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
381	DENV1_3_LEFT_F_DENV1_3_RIGHT_R	DENV1_3_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_3_RIGHT_R
696	DENV1_3_LEFT_F_DENV1_4_RIGHT_R	DENV1_3_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_4_RIGHT_R
333	DENV1_3_LEFT_F_DENV2_3_RIGHT_R	DENV1_3_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_3_RIGHT_R
874	DENV1_3_LEFT_F_DENV2_5_RIGHT_R	DENV1_3_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_5_RIGHT_R
