Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
297	2G2P5_F_DEN3_CC_5_R	2G2P5_F	GCF_000866625.1_ViralProj15598_genomic	DEN3_CC_5_R
141	2G2P5_F_DENV-2_R	2G2P5_F	GCF_000866625.1_ViralProj15598_genomic	DENV-2_R
460	2G2P5_F_QST-D2AL_R	2G2P5_F	GCF_000866625.1_ViralProj15598_genomic	QST-D2AL_R
138	2G2P5_F_DENV4_30_R	2G2P5_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_30_R
230	2G2P5_F_2G2P5_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	2G2P5_R
241	2G2P5_F_1G4P217_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	1G4P217_R
226	2G2P5_F_DENV1_31_RIGHT_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_31_RIGHT_R
265	2G2P5_F_DENV2_33_RIGHT_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_33_RIGHT_R
217	2G2P5_F_DENV3_30_RIGHT_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_30_RIGHT_R
120	2G2P5_F_DENV2_30_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_30_R
151	2G2P5_F_DENV3_28_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_28_R
147	2G2P5_F_DEN1_CC_4_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_4_R
292	2G2P5_F_DEN1_CC_5_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DEN1_CC_5_R
237	2G2P5_F_DEN2_CC_5_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_5_R
297	2G2P5_F_DEN3_CC_5_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	DEN3_CC_5_R
457	2G2P5_F_QST-D2AL_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	QST-D2AL_R
277	2G2P5_F_D1-TS1_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	D1-TS1_R
276	2G2P5_F_rTS1_R	2G2P5_F	GCF_000871845.1_ViralProj20183_genomic	rTS1_R
169	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	1G1P1_R
172	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	1G1P1_R
160	1G3P6_F_1G3P6_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	1G3P6_R
191	1G3P6_F_DENV3_35_RIGHT_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_35_RIGHT_R
129	1G3P6_F_DENV4_35_RIGHT_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_35_RIGHT_R
150	1G3P6_F_D3_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
155	1G3P6_F_DENV2_36_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_36_R
177	1G3P6_F_DENV-3′-UTR_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV-3′-UTR_R
126	1G3P6_F_D-R3_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	D-R3_R
168	1G3P6_F_DENV_R1-3_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV_R1-3_R
168	1G3P6_F_DENV_R4_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV_R4_R
206	1G3P6_F_Den4_R10653_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Den4_R10653_R
186	1G3P6_F_DV.L2_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DV.L2_R
123	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Den_R2_R
147	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Den_R2_R
148	1G3P6_F_DEN_RP2_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DEN_RP2_R
186	1G3P6_F_DenAs_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DenAs_R
187	1G3P6_F_DenAs_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DenAs_R
208	1G3P6_F_D2-10723_RV_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	D2-10723_RV_R
207	1G3P6_F_Primer_3_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Primer_3_R
110	1G3P6_F_QSP-D3L_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	QSP-D3L_R
111	1G3P6_F_QSP-D4L_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	QSP-D4L_R
168	1G3P6_F_QST-D1L_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	QST-D1L_R
129	1G3P6_F_QST-D3L_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	QST-D3L_R
171	1G3P6_F_QST-D4L_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	QST-D4L_R
175	1G3P6_F_DENV.3_P.QRA_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DENV.3_P.QRA_R
188	1G3P6_F_DortPfdaqoDV_2_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DortPfdaqoDV_2_R
172	1G3P6_F_Pan-DENV_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Pan-DENV_R
202	1G3P6_F_Dengue-2_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Dengue-2_R
186	1G3P6_F_R2_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	R2_R
145	1G3P6_F_D1–4_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	D1–4_R
169	1G3P6_F_Smnfgsodv_6_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Smnfgsodv_6_R
206	1G3P6_F_Den1_R10735_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Den1_R10735_R
186	1G3P6_F_DV.L1_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	DV.L1_R
175	1G3P6_F_Fragment_B_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Fragment_B_R
209	1G3P6_F_Cebeof_1_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	Cebeof_1_R
130	1G3P6_F_QSP-D2L_R	1G3P6_F	GCF_000862125.1_ViralProj15306_genomic	QSP-D2L_R
174	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	1G1P1_R
177	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	1G1P1_R
165	1G3P6_F_1G3P6_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	1G3P6_R
185	1G3P6_F_DENV1_31_RIGHT_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_31_RIGHT_R
196	1G3P6_F_DENV3_35_RIGHT_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_35_RIGHT_R
134	1G3P6_F_DENV4_35_RIGHT_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_35_RIGHT_R
160	1G3P6_F_DENV2_36_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_36_R
182	1G3P6_F_DENV-3′-UTR_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV-3′-UTR_R
131	1G3P6_F_D-R3_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	D-R3_R
150	1G3P6_F_GAPDH_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	GAPDH_R
173	1G3P6_F_DENV_R1-3_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV_R1-3_R
173	1G3P6_F_DENV_R4_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV_R4_R
211	1G3P6_F_Den4_R10653_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R10653_R
191	1G3P6_F_DV.L2_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DV.L2_R
128	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Den_R2_R
152	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Den_R2_R
153	1G3P6_F_DEN_RP2_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DEN_RP2_R
191	1G3P6_F_DenAs_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
192	1G3P6_F_DenAs_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DenAs_R
213	1G3P6_F_D2-10723_RV_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	D2-10723_RV_R
212	1G3P6_F_Primer_3_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Primer_3_R
115	1G3P6_F_QSP-D3L_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D3L_R
116	1G3P6_F_QSP-D4L_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D4L_R
173	1G3P6_F_QST-D1L_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	QST-D1L_R
134	1G3P6_F_QST-D3L_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	QST-D3L_R
176	1G3P6_F_QST-D4L_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	QST-D4L_R
180	1G3P6_F_DENV.3_P.QRA_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DENV.3_P.QRA_R
193	1G3P6_F_DortPfdaqoDV_2_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DortPfdaqoDV_2_R
177	1G3P6_F_Pan-DENV_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Pan-DENV_R
207	1G3P6_F_Dengue-2_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Dengue-2_R
191	1G3P6_F_R2_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	R2_R
150	1G3P6_F_D1–4_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	D1–4_R
174	1G3P6_F_Smnfgsodv_6_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Smnfgsodv_6_R
211	1G3P6_F_Den1_R10735_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R10735_R
191	1G3P6_F_DV.L1_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	DV.L1_R
180	1G3P6_F_Fragment_B_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Fragment_B_R
214	1G3P6_F_Cebeof_1_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	Cebeof_1_R
135	1G3P6_F_QSP-D2L_R	1G3P6_F	GCF_000865065.1_ViralProj15599_genomic	QSP-D2L_R
168	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	1G1P1_R
171	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	1G1P1_R
159	1G3P6_F_1G3P6_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	1G3P6_R
190	1G3P6_F_DENV3_35_RIGHT_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_35_RIGHT_R
128	1G3P6_F_DENV4_35_RIGHT_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_35_RIGHT_R
154	1G3P6_F_DENV2_36_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_36_R
176	1G3P6_F_DENV-3′-UTR_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV-3′-UTR_R
125	1G3P6_F_D-R3_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	D-R3_R
167	1G3P6_F_DENV_R1-3_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV_R1-3_R
167	1G3P6_F_DENV_R4_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV_R4_R
205	1G3P6_F_Den4_R10653_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Den4_R10653_R
185	1G3P6_F_DV.L2_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DV.L2_R
122	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Den_R2_R
146	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Den_R2_R
147	1G3P6_F_DEN_RP2_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DEN_RP2_R
185	1G3P6_F_DenAs_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DenAs_R
186	1G3P6_F_DenAs_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DenAs_R
207	1G3P6_F_D2-10723_RV_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	D2-10723_RV_R
206	1G3P6_F_Primer_3_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Primer_3_R
109	1G3P6_F_QSP-D3L_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	QSP-D3L_R
110	1G3P6_F_QSP-D4L_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	QSP-D4L_R
167	1G3P6_F_QST-D1L_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	QST-D1L_R
128	1G3P6_F_QST-D3L_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	QST-D3L_R
170	1G3P6_F_QST-D4L_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	QST-D4L_R
174	1G3P6_F_DENV.3_P.QRA_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DENV.3_P.QRA_R
187	1G3P6_F_DortPfdaqoDV_2_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DortPfdaqoDV_2_R
171	1G3P6_F_Pan-DENV_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Pan-DENV_R
201	1G3P6_F_Dengue-2_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Dengue-2_R
185	1G3P6_F_R2_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	R2_R
144	1G3P6_F_D1–4_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	D1–4_R
168	1G3P6_F_Smnfgsodv_6_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Smnfgsodv_6_R
205	1G3P6_F_Den1_R10735_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Den1_R10735_R
185	1G3P6_F_DV.L1_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	DV.L1_R
174	1G3P6_F_Fragment_B_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Fragment_B_R
208	1G3P6_F_Cebeof_1_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	Cebeof_1_R
129	1G3P6_F_QSP-D2L_R	1G3P6_F	GCF_000866625.1_ViralProj15598_genomic	QSP-D2L_R
171	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	1G1P1_R
174	1G3P6_F_1G1P1_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	1G1P1_R
162	1G3P6_F_1G3P6_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	1G3P6_R
193	1G3P6_F_DENV3_35_RIGHT_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_35_RIGHT_R
131	1G3P6_F_DENV4_35_RIGHT_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_35_RIGHT_R
152	1G3P6_F_D3_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	D3_R
157	1G3P6_F_DENV2_36_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_36_R
179	1G3P6_F_DENV-3′-UTR_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV-3′-UTR_R
128	1G3P6_F_D-R3_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	D-R3_R
170	1G3P6_F_DENV_R1-3_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV_R1-3_R
170	1G3P6_F_DENV_R4_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV_R4_R
208	1G3P6_F_Den4_R10653_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Den4_R10653_R
125	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Den_R2_R
149	1G3P6_F_Den_R2_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Den_R2_R
150	1G3P6_F_DEN_RP2_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DEN_RP2_R
188	1G3P6_F_DenAs_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DenAs_R
189	1G3P6_F_DenAs_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DenAs_R
210	1G3P6_F_D2-10723_RV_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	D2-10723_RV_R
209	1G3P6_F_Primer_3_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Primer_3_R
112	1G3P6_F_QSP-D3L_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D3L_R
113	1G3P6_F_QSP-D4L_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D4L_R
170	1G3P6_F_QST-D1L_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	QST-D1L_R
131	1G3P6_F_QST-D3L_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	QST-D3L_R
173	1G3P6_F_QST-D4L_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	QST-D4L_R
177	1G3P6_F_DENV.3_P.QRA_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DENV.3_P.QRA_R
193	1G3P6_F_1453-1471_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	1453-1471_R
190	1G3P6_F_DortPfdaqoDV_2_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DortPfdaqoDV_2_R
174	1G3P6_F_Pan-DENV_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Pan-DENV_R
204	1G3P6_F_Dengue-2_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Dengue-2_R
188	1G3P6_F_R2_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	R2_R
147	1G3P6_F_D1–4_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	D1–4_R
171	1G3P6_F_Smnfgsodv_6_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Smnfgsodv_6_R
208	1G3P6_F_Den1_R10735_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Den1_R10735_R
188	1G3P6_F_DV.L1_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	DV.L1_R
177	1G3P6_F_Fragment_B_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Fragment_B_R
211	1G3P6_F_Cebeof_1_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	Cebeof_1_R
132	1G3P6_F_QSP-D2L_R	1G3P6_F	GCF_000871845.1_ViralProj20183_genomic	QSP-D2L_R
479	1G4P217_F_D2_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
313	1G4P217_F_D2_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	D2_R
109	1G4P217_F_MsoaiN_2_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	MsoaiN_2_R
323	1G4P217_F_DENV1_1_RIGHT_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_1_RIGHT_R
323	1G4P217_F_DENV2_1_RIGHT_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_1_RIGHT_R
169	1G4P217_F_D1_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
182	1G4P217_F_D1_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	D1_R
379	1G4P217_F_D3_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
142	1G4P217_F_GRP78_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	GRP78_R
222	1G4P217_F_P2_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	P2_R
136	1G4P217_F_DEN-4-reverse_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	DEN-4-reverse_R
459	1G4P217_F_DEN-1_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	DEN-1_R
169	1G4P217_F_TM_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	TM_R
461	1G4P217_F_TS1.2013TH_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	TS1.2013TH_R
117	1G4P217_F_DEN-2_Reverse_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	DEN-2_Reverse_R
476	1G4P217_F_8_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	8_R
337	1G4P217_F_DEN4_reverse_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	DEN4_reverse_R
367	1G4P217_F_TS4_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	TS4_R
188	1G4P217_F_D1-TS1_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	D1-TS1_R
413	1G4P217_F_NS2A-minus_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	NS2A-minus_R
147	1G4P217_F_Reverse_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	Reverse_R
127	1G4P217_F_DEN2-5C_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	DEN2-5C_R
460	1G4P217_F_TS1_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	TS1_R
363	1G4P217_F_Den-4_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	Den-4_R
187	1G4P217_F_rTS1_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	rTS1_R
235	1G4P217_F_rTS4_R	1G4P217_F	GCF_000862125.1_ViralProj15306_genomic	rTS4_R
479	1G4P217_F_D2_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
486	1G4P217_F_D2_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	D2_R
323	1G4P217_F_DENV1_1_RIGHT_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_1_RIGHT_R
323	1G4P217_F_DENV2_1_RIGHT_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_1_RIGHT_R
348	1G4P217_F_DENV4_1_RIGHT_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_1_RIGHT_R
379	1G4P217_F_D3_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	D3_R
106	1G4P217_F_D4_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	D4_R
368	1G4P217_F_DENV2_RN_R2_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_RN_R2_R
136	1G4P217_F_DEN-4-reverse_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4-reverse_R
189	1G4P217_F_D1R2297_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	D1R2297_R
115	1G4P217_F_D4-C_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	D4-C_R
476	1G4P217_F_8_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	8_R
367	1G4P217_F_TS4_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	TS4_R
481	1G4P217_F_D1-TS1_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	D1-TS1_R
147	1G4P217_F_Reverse_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
127	1G4P217_F_DEN2-5C_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	DEN2-5C_R
363	1G4P217_F_Den-4_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	Den-4_R
481	1G4P217_F_rTS1_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	rTS1_R
235	1G4P217_F_rTS4_R	1G4P217_F	GCF_000865065.1_ViralProj15599_genomic	rTS4_R
479	1G4P217_F_D2_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	D2_R
466	1G4P217_F_D2_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	D2_R
486	1G4P217_F_D2_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	D2_R
262	1G4P217_F_1G4P217_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	1G4P217_R
323	1G4P217_F_DENV1_1_RIGHT_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_1_RIGHT_R
212	1G4P217_F_DENV1_3_RIGHT_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_3_RIGHT_R
323	1G4P217_F_DENV2_1_RIGHT_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_1_RIGHT_R
259	1G4P217_F_DENV3_1_RIGHT_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_1_RIGHT_R
181	1G4P217_F_D3_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
379	1G4P217_F_D3_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
259	1G4P217_F_D3_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	D3_R
484	1G4P217_F_GAPDH_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	GAPDH_R
445	1G4P217_F_P1_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	P1_R
222	1G4P217_F_P2_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	P2_R
136	1G4P217_F_DEN-4-reverse_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4-reverse_R
237	1G4P217_F_DEN-4_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DEN-4_R
117	1G4P217_F_DEN-2_Reverse_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DEN-2_Reverse_R
313	1G4P217_F_DEN-3_Reverse_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DEN-3_Reverse_R
218	1G4P217_F_Reverse_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
147	1G4P217_F_Reverse_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
127	1G4P217_F_DEN2-5C_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	DEN2-5C_R
265	1G4P217_F_TS3_R	1G4P217_F	GCF_000866625.1_ViralProj15598_genomic	TS3_R
479	1G4P217_F_D2_R	1G4P217_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
182	1G4P217_F_D2_R	1G4P217_F	GCF_000871845.1_ViralProj20183_genomic	D2_R
109	1G4P217_F_MsoaiN_2_R	1G4P217_F	GCF_000871845.1_ViralProj20183_genomic	MsoaiN_2_R
323	1G4P217_F_DENV1_1_RIGHT_R	1G4P217_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_1_RIGHT_R
