Amplicon_Length	Combination_Name	Forward_Primer	Reference	Reverse_Primer
34	DENV1_9_LEFT_F_DoaSSMfPSaGoDV_10_R	DENV1_9_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DoaSSMfPSaGoDV_10_R
6	DENV1_9_LEFT_F_DENV3_8_RIGHT_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_8_RIGHT_R
84	DENV1_9_LEFT_F_DENV4_29_RIGHT_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_29_RIGHT_R
57	DENV1_9_LEFT_F_Den3-2539_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den3-2539_R
7	DENV1_9_LEFT_F_Den1_R2520_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den1_R2520_R
71	DENV1_9_LEFT_F_D3C_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	D3C_R
1	DENV1_9_LEFT_F_DEN1-2472_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DEN1-2472_R
89	DENV1_9_LEFT_F_DoaSSMfPSaGoDV_4_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DoaSSMfPSaGoDV_4_R
34	DENV1_9_LEFT_F_DoaSSMfPSaGoDV_10_R	DENV1_9_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DoaSSMfPSaGoDV_10_R
6	DENV1_9_LEFT_F_DENV3_8_RIGHT_R	DENV1_9_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_8_RIGHT_R
7	DENV1_9_LEFT_F_Den1_R2520_R	DENV1_9_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den1_R2520_R
56	DENV1_9_LEFT_F_d4a18_R	DENV1_9_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	d4a18_R
4	DENV1_9_LEFT_F_nDEN1_(−)_R	DENV1_9_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	nDEN1_(−)_R
1	DENV1_9_LEFT_F_DEN1-2472_R	DENV1_9_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DEN1-2472_R
89	DENV1_9_LEFT_F_DoaSSMfPSaGoDV_4_R	DENV1_9_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DoaSSMfPSaGoDV_4_R
34	DENV1_9_LEFT_F_DoaSSMfPSaGoDV_10_R	DENV1_9_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DoaSSMfPSaGoDV_10_R
97	DENV1_10_LEFT_F_DENV1_9_RIGHT_R	DENV1_10_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_9_RIGHT_R
46	DENV1_10_LEFT_F_DENV3_9_RIGHT_R	DENV1_10_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_9_RIGHT_R
89	DENV1_10_LEFT_F_DENV4_8_RIGHT_R	DENV1_10_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_8_RIGHT_R
98	DENV1_10_LEFT_F_Den3_R2877_R	DENV1_10_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den3_R2877_R
79	DENV1_10_LEFT_F_Den4_R2870_R	DENV1_10_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den4_R2870_R
27	DENV1_10_LEFT_F_RSS23_R	DENV1_10_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	RSS23_R
52	DENV1_10_LEFT_F_Reverse_R	DENV1_10_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Reverse_R
97	DENV1_10_LEFT_F_DENV1_9_RIGHT_R	DENV1_10_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_9_RIGHT_R
87	DENV1_10_LEFT_F_Den2_R2876_R	DENV1_10_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den2_R2876_R
98	DENV1_10_LEFT_F_Den3_R2877_R	DENV1_10_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den3_R2877_R
79	DENV1_10_LEFT_F_Den4_R2870_R	DENV1_10_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den4_R2870_R
23	DENV1_10_LEFT_F_DENV2C_R	DENV1_10_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2C_R
52	DENV1_10_LEFT_F_Reverse_R	DENV1_10_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Reverse_R
97	DENV1_10_LEFT_F_DENV1_9_RIGHT_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_9_RIGHT_R
85	DENV1_10_LEFT_F_DENV1_32_RIGHT_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_32_RIGHT_R
85	DENV1_10_LEFT_F_DENV2_4_RIGHT_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_4_RIGHT_R
46	DENV1_10_LEFT_F_DENV3_9_RIGHT_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_9_RIGHT_R
98	DENV1_10_LEFT_F_Den3_R2877_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den3_R2877_R
79	DENV1_10_LEFT_F_Den4_R2870_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den4_R2870_R
94	DENV1_10_LEFT_F_RSS12_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	RSS12_R
63	DENV1_10_LEFT_F_RSS23_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	RSS23_R
64	DENV1_10_LEFT_F_DSP2(-)_R	DENV1_10_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DSP2(-)_R
87	DENV1_10_LEFT_F_Den2_R2876_R	DENV1_10_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den2_R2876_R
98	DENV1_10_LEFT_F_Den3_R2877_R	DENV1_10_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den3_R2877_R
79	DENV1_10_LEFT_F_Den4_R2870_R	DENV1_10_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den4_R2870_R
52	DENV1_10_LEFT_F_Reverse_R	DENV1_10_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Reverse_R
59	DENV1_11_LEFT_F_DENV1_10_RIGHT_R	DENV1_11_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_10_RIGHT_R
19	DENV1_11_LEFT_F_DENV3_10_RIGHT_R	DENV1_11_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV3_10_RIGHT_R
27	DENV1_11_LEFT_F_DENV4_25_RIGHT_R	DENV1_11_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_25_RIGHT_R
2	DENV1_11_LEFT_F_DENV4_30_RIGHT_R	DENV1_11_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_30_RIGHT_R
80	DENV1_11_LEFT_F_DNM2_R	DENV1_11_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DNM2_R
92	DENV1_11_LEFT_F_DEN2_CC_2_R	DENV1_11_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN2_CC_2_R
59	DENV1_11_LEFT_F_DENV1_10_RIGHT_R	DENV1_11_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_10_RIGHT_R
3	DENV1_11_LEFT_F_DENV2_27_RIGHT_R	DENV1_11_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_27_RIGHT_R
19	DENV1_11_LEFT_F_DENV3_10_RIGHT_R	DENV1_11_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_10_RIGHT_R
80	DENV1_11_LEFT_F_DNM2_R	DENV1_11_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DNM2_R
92	DENV1_11_LEFT_F_DEN2_CC_2_R	DENV1_11_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN2_CC_2_R
68	DENV1_11_LEFT_F_DENV2_8_RIGHT_R	DENV1_11_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_8_RIGHT_R
19	DENV1_11_LEFT_F_DENV3_10_RIGHT_R	DENV1_11_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_10_RIGHT_R
67	DENV1_11_LEFT_F_Den2-2444_R	DENV1_11_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den2-2444_R
92	DENV1_11_LEFT_F_DEN2_CC_2_R	DENV1_11_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DEN2_CC_2_R
67	DENV1_11_LEFT_F_DoaSSMfPSaGoDV_6_R	DENV1_11_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DoaSSMfPSaGoDV_6_R
59	DENV1_11_LEFT_F_DENV1_10_RIGHT_R	DENV1_11_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_10_RIGHT_R
19	DENV1_11_LEFT_F_DENV3_10_RIGHT_R	DENV1_11_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_10_RIGHT_R
27	DENV1_11_LEFT_F_DENV4_25_RIGHT_R	DENV1_11_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_25_RIGHT_R
34	DENV1_11_LEFT_F_D3_R	DENV1_11_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	D3_R
92	DENV1_11_LEFT_F_DEN2_CC_2_R	DENV1_11_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DEN2_CC_2_R
76	DENV1_12_LEFT_F_DENV1_5_RIGHT_R	DENV1_12_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_5_RIGHT_R
41	DENV1_12_LEFT_F_DENV4_RN_R2_R	DENV1_12_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_RN_R2_R
61	DENV1_12_LEFT_F_REV926-947_R	DENV1_12_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	REV926-947_R
98	DENV1_12_LEFT_F_Env_R	DENV1_12_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Env_R
28	DENV1_12_LEFT_F_CYD1_R	DENV1_12_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	CYD1_R
94	DENV1_12_LEFT_F_Reverse_R	DENV1_12_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Reverse_R
79	DENV1_12_LEFT_F_DENV1_33_RIGHT_R	DENV1_12_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_33_RIGHT_R
6	DENV1_12_LEFT_F_DENV3_26_RIGHT_R	DENV1_12_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_26_RIGHT_R
30	DENV1_12_LEFT_F_DENV2C_R	DENV1_12_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2C_R
82	DENV1_12_LEFT_F_CYD2_R	DENV1_12_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	CYD2_R
68	DENV1_13_LEFT_F_DENV1_12_RIGHT_R	DENV1_13_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_12_RIGHT_R
69	DENV1_13_LEFT_F_DENV1_18_RIGHT_R	DENV1_13_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_18_RIGHT_R
74	DENV1_13_LEFT_F_DENV2_19_RIGHT_R	DENV1_13_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_19_RIGHT_R
69	DENV1_13_LEFT_F_DENV4_17_RIGHT_R	DENV1_13_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_17_RIGHT_R
66	DENV1_13_LEFT_F_D1_R	DENV1_13_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D1_R
39	DENV1_13_LEFT_F_Den1_R5391_R	DENV1_13_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	Den1_R5391_R
9	DENV1_13_LEFT_F_DENV3_13_RIGHT_R	DENV1_13_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_13_RIGHT_R
7	DENV1_13_LEFT_F_REV644-665_R	DENV1_13_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	REV644-665_R
38	DENV1_13_LEFT_F_DENV1_18_RIGHT_R	DENV1_13_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_18_RIGHT_R
43	DENV1_13_LEFT_F_DENV2_19_RIGHT_R	DENV1_13_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_19_RIGHT_R
38	DENV1_13_LEFT_F_DENV4_17_RIGHT_R	DENV1_13_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_17_RIGHT_R
8	DENV1_13_LEFT_F_Den1_R5391_R	DENV1_13_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den1_R5391_R
59	DENV1_14_LEFT_F_DENV2_RN_R2_R	DENV1_14_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_RN_R2_R
80	DENV1_14_LEFT_F_DEN-2_R	DENV1_14_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DEN-2_R
60	DENV1_14_LEFT_F_RSS4_R	DENV1_14_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	RSS4_R
48	DENV1_14_LEFT_F_DENV1_29_RIGHT_R	DENV1_14_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_29_RIGHT_R
94	DENV1_14_LEFT_F_DENV4_RN_R1_R	DENV1_14_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_RN_R1_R
22	DENV1_14_LEFT_F_DENV-3_R	DENV1_14_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV-3_R
31	DENV1_14_LEFT_F_DEN4_reverse_R	DENV1_14_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DEN4_reverse_R
79	DENV1_14_LEFT_F_NS2A-minus_R	DENV1_14_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	NS2A-minus_R
2	DENV1_14_LEFT_F_CYD1_R	DENV1_14_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	CYD1_R
24	DENV1_15_LEFT_F_DENV4_13_RIGHT_R	DENV1_15_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_13_RIGHT_R
75	DENV1_15_LEFT_F_DENV3_30_RIGHT_R	DENV1_15_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_30_RIGHT_R
97	DENV1_15_LEFT_F_DENV4_30_RIGHT_R	DENV1_15_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_30_RIGHT_R
4	DENV1_15_LEFT_F_DENV2_16_RIGHT_R	DENV1_15_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_16_RIGHT_R
79	DENV1_15_LEFT_F_DENV2_31_RIGHT_R	DENV1_15_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_31_RIGHT_R
14	DENV1_15_LEFT_F_DENV1_29_RIGHT_R	DENV1_15_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_29_RIGHT_R
60	DENV1_15_LEFT_F_DENV4_RN_R1_R	DENV1_15_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_RN_R1_R
15	DENV1_16_LEFT_F_CF40RKpnI_R	DENV1_16_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	CF40RKpnI_R
84	DENV1_17_LEFT_F_DENV1_16_RIGHT_R	DENV1_17_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_16_RIGHT_R
40	DENV1_17_LEFT_F_DENV1_5_RIGHT_R	DENV1_17_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_5_RIGHT_R
91	DENV1_17_LEFT_F_DENV3_28_RIGHT_R	DENV1_17_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_28_RIGHT_R
78	DENV1_17_LEFT_F_DENV4_5_RIGHT_R	DENV1_17_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_5_RIGHT_R
5	DENV1_17_LEFT_F_DENV4_RN_R2_R	DENV1_17_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_RN_R2_R
25	DENV1_17_LEFT_F_REV926-947_R	DENV1_17_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	REV926-947_R
61	DENV1_17_LEFT_F_DENV2_21_RIGHT_R	DENV1_17_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_21_RIGHT_R
79	DENV1_17_LEFT_F_nDEN1_(−)_R	DENV1_17_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	nDEN1_(−)_R
6	DENV1_17_LEFT_F_DENV3_14_RIGHT_R	DENV1_17_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_14_RIGHT_R
50	DENV1_17_LEFT_F_DENV4_27_RIGHT_R	DENV1_17_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_27_RIGHT_R
16	DENV1_17_LEFT_F_Gsaodv1iiKWF_2_R	DENV1_17_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Gsaodv1iiKWF_2_R
81	DENV1_17_LEFT_F_D3C_R	DENV1_17_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	D3C_R
72	DENV1_18_LEFT_F_DENV1_17_RIGHT_R	DENV1_18_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_17_RIGHT_R
72	DENV1_18_LEFT_F_DENV4_16_RIGHT_R	DENV1_18_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_16_RIGHT_R
3	DENV1_18_LEFT_F_DENV1_18_R	DENV1_18_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_18_R
71	DENV1_18_LEFT_F_DENV2_33_RIGHT_R	DENV1_18_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_33_RIGHT_R
23	DENV1_18_LEFT_F_DENV3_30_RIGHT_R	DENV1_18_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_30_RIGHT_R
45	DENV1_18_LEFT_F_DENV4_30_RIGHT_R	DENV1_18_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_30_RIGHT_R
63	DENV1_18_LEFT_F_DENV1_25_RIGHT_R	DENV1_18_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_25_RIGHT_R
38	DENV1_18_LEFT_F_DENV3_24_RIGHT_R	DENV1_18_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV3_24_RIGHT_R
96	DENV1_18_LEFT_F_DENV4_24_RIGHT_R	DENV1_18_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_24_RIGHT_R
78	DENV1_18_LEFT_F_RPL27_R	DENV1_18_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	RPL27_R
67	DENV1_18_LEFT_F_rTS1_R	DENV1_18_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	rTS1_R
63	DENV1_18_LEFT_F_DENV1_25_RIGHT_R	DENV1_18_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_25_RIGHT_R
96	DENV1_18_LEFT_F_DENV4_24_RIGHT_R	DENV1_18_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_24_RIGHT_R
66	DENV1_19_LEFT_F_DENV1_18_RIGHT_R	DENV1_19_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_18_RIGHT_R
71	DENV1_19_LEFT_F_DENV2_19_RIGHT_R	DENV1_19_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_19_RIGHT_R
36	DENV1_19_LEFT_F_Den1_R5391_R	DENV1_19_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	Den1_R5391_R
65	DENV1_19_LEFT_F_DENV3_5_RIGHT_R	DENV1_19_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_5_RIGHT_R
18	DENV1_19_LEFT_F_DENV3_15_RIGHT_R	DENV1_19_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_15_RIGHT_R
86	DENV1_19_LEFT_F_D3C_R	DENV1_19_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D3C_R
66	DENV1_19_LEFT_F_DENV1_18_RIGHT_R	DENV1_19_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_18_RIGHT_R
71	DENV1_19_LEFT_F_DENV2_19_RIGHT_R	DENV1_19_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_19_RIGHT_R
66	DENV1_19_LEFT_F_DENV4_17_RIGHT_R	DENV1_19_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_17_RIGHT_R
36	DENV1_19_LEFT_F_Den1_R5391_R	DENV1_19_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Den1_R5391_R
66	DENV1_19_LEFT_F_DENV1_18_RIGHT_R	DENV1_19_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV1_18_RIGHT_R
71	DENV1_19_LEFT_F_DENV2_19_RIGHT_R	DENV1_19_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_19_RIGHT_R
66	DENV1_19_LEFT_F_DENV4_17_RIGHT_R	DENV1_19_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_17_RIGHT_R
36	DENV1_19_LEFT_F_Den1_R5391_R	DENV1_19_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den1_R5391_R
96	DENV1_20_LEFT_F_DENV2_27_RIGHT_R	DENV1_20_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV2_27_RIGHT_R
1	DENV1_20_LEFT_F_DENV3_R	DENV1_20_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_R
4	DENV1_20_LEFT_F_b2_R	DENV1_20_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	b2_R
100	DENV1_20_LEFT_F_DENV1_10_RIGHT_R	DENV1_20_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_10_RIGHT_R
55	DENV1_20_LEFT_F_DENV2_20_RIGHT_R	DENV1_20_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_20_RIGHT_R
57	DENV1_20_LEFT_F_DENV4_18_RIGHT_R	DENV1_20_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_18_RIGHT_R
55	DENV1_20_LEFT_F_DENV2_20_RIGHT_R	DENV1_20_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_20_RIGHT_R
27	DENV1_20_LEFT_F_DENV4_6_RIGHT_R	DENV1_20_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_6_RIGHT_R
57	DENV1_20_LEFT_F_DENV4_18_RIGHT_R	DENV1_20_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_18_RIGHT_R
43	DENV1_20_LEFT_F_D1C_R	DENV1_20_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	D1C_R
49	DENV1_20_LEFT_F_DENV-1_R	DENV1_20_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV-1_R
57	DENV1_21_LEFT_F_DENV1_20_RIGHT_R	DENV1_21_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_20_RIGHT_R
51	DENV1_21_LEFT_F_DENV4_19_RIGHT_R	DENV1_21_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV4_19_RIGHT_R
52	DENV1_21_LEFT_F_DENV3_24_RIGHT_R	DENV1_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_24_RIGHT_R
51	DENV1_21_LEFT_F_DENV4_19_RIGHT_R	DENV1_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_19_RIGHT_R
54	DENV1_21_LEFT_F_DENV1_RN_R2_R	DENV1_21_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV1_RN_R2_R
57	DENV1_21_LEFT_F_DENV1_20_RIGHT_R	DENV1_21_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV1_20_RIGHT_R
51	DENV1_21_LEFT_F_DENV4_19_RIGHT_R	DENV1_21_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV4_19_RIGHT_R
71	DENV1_21_LEFT_F_Gsaodv1iiKWF_2_R	DENV1_21_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	Gsaodv1iiKWF_2_R
52	DENV1_21_LEFT_F_DENV3_24_RIGHT_R	DENV1_21_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV3_24_RIGHT_R
88	DENV1_21_LEFT_F_DENV4_5_RIGHT_R	DENV1_21_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_5_RIGHT_R
51	DENV1_21_LEFT_F_DENV4_19_RIGHT_R	DENV1_21_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV4_19_RIGHT_R
83	DENV1_21_LEFT_F_Den3-2539_R	DENV1_21_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	Den3-2539_R
80	DENV1_21_LEFT_F_DV.L2_R	DENV1_21_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DV.L2_R
71	DENV1_22_LEFT_F_DENV2_22_RIGHT_R	DENV1_22_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV2_22_RIGHT_R
61	DENV1_22_LEFT_F_DENV3_25_RIGHT_R	DENV1_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV3_25_RIGHT_R
70	DENV1_22_LEFT_F_DENV4_R	DENV1_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_R
29	DENV1_22_LEFT_F_DEN-1_R	DENV1_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1_R
78	DENV1_22_LEFT_F_DEN-3_R	DENV1_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN-3_R
34	DENV1_22_LEFT_F_DEN-1_Reverse_R	DENV1_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN-1_Reverse_R
37	DENV1_22_LEFT_F_DEN-4_Reverse_R	DENV1_22_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DEN-4_Reverse_R
71	DENV1_22_LEFT_F_DENV2_22_RIGHT_R	DENV1_22_LEFT_F	GCF_000866625.1_ViralProj15598_genomic	DENV2_22_RIGHT_R
71	DENV1_22_LEFT_F_DENV2_22_RIGHT_R	DENV1_22_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DENV2_22_RIGHT_R
76	DENV1_22_LEFT_F_RPS29_R	DENV1_22_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	RPS29_R
92	DENV1_22_LEFT_F_DEN-1-reverse_R	DENV1_22_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	DEN-1-reverse_R
27	DENV1_22_LEFT_F_matK-1326_R	DENV1_22_LEFT_F	GCF_000871845.1_ViralProj20183_genomic	matK-1326_R
86	DENV1_23_LEFT_F_DENV1_22_RIGHT_R	DENV1_23_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	DENV1_22_RIGHT_R
6	DENV1_23_LEFT_F_D3_R	DENV1_23_LEFT_F	GCF_000862125.1_ViralProj15306_genomic	D3_R
24	DENV1_23_LEFT_F_DENV4_4_RIGHT_R	DENV1_23_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	DENV4_4_RIGHT_R
96	DENV1_23_LEFT_F_D2-2691_RV_R	DENV1_23_LEFT_F	GCF_000865065.1_ViralProj15599_genomic	D2-2691_RV_R
